,season,holiday,workingday,weather,temp,atemp,humidity,windspeed,casual,registered,date,hour,year,month,day
273,1,0,1,1,6.56,6.82,50,22.0028,2,54,2011-01-12,20,2011.0,1.0,12.0
274,1,0,1,1,6.56,6.82,55,22.0028,0,57,2011-01-12,21,2011.0,1.0,12.0
275,1,0,1,1,6.56,6.06,55,30.0026,1,32,2011-01-12,22,2011.0,1.0,12.0
276,1,0,1,1,5.74,5.305,59,27.9993,1,19,2011-01-12,23,2011.0,1.0,12.0
277,1,0,1,1,5.74,6.06,59,19.0012,1,6,2011-01-13,0,2011.0,1.0,13.0
278,1,0,1,1,5.74,6.06,50,19.0012,0,2,2011-01-13,1,2011.0,1.0,13.0
279,1,0,1,1,5.74,6.06,50,23.9994,0,2,2011-01-13,2,2011.0,1.0,13.0
280,1,0,1,1,5.74,6.06,50,22.0028,0,3,2011-01-13,3,2011.0,1.0,13.0
281,1,0,1,1,5.74,6.06,50,16.9979,0,4,2011-01-13,4,2011.0,1.0,13.0
282,1,0,1,1,5.74,6.06,50,19.9995,0,3,2011-01-13,5,2011.0,1.0,13.0
283,1,0,1,1,4.92,7.575,54,8.9981,0,28,2011-01-13,6,2011.0,1.0,13.0
284,1,0,1,1,4.92,7.575,54,8.9981,0,72,2011-01-13,7,2011.0,1.0,13.0
285,1,0,1,1,5.74,6.82,50,12.998,5,197,2011-01-13,8,2011.0,1.0,13.0
286,1,0,1,1,5.74,6.06,50,22.0028,2,137,2011-01-13,9,2011.0,1.0,13.0
287,1,0,1,2,6.56,6.82,50,23.9994,2,36,2011-01-13,10,2011.0,1.0,13.0
288,1,0,1,2,8.2,8.335,44,30.0026,4,33,2011-01-13,11,2011.0,1.0,13.0
289,1,0,1,1,8.2,8.335,44,27.9993,3,49,2011-01-13,12,2011.0,1.0,13.0
290,1,0,1,1,9.02,9.85,41,30.0026,2,81,2011-01-13,13,2011.0,1.0,13.0
291,1,0,1,1,9.02,9.85,41,26.0027,3,39,2011-01-13,14,2011.0,1.0,13.0
292,1,0,1,1,9.84,10.605,38,19.9995,5,55,2011-01-13,15,2011.0,1.0,13.0
293,1,0,1,1,9.84,10.605,38,23.9994,2,76,2011-01-13,16,2011.0,1.0,13.0
294,1,0,1,1,8.2,9.09,40,19.0012,4,158,2011-01-13,17,2011.0,1.0,13.0
295,1,0,1,1,8.2,9.09,40,22.0028,3,141,2011-01-13,18,2011.0,1.0,13.0
296,1,0,1,1,6.56,7.575,47,16.9979,1,98,2011-01-13,19,2011.0,1.0,13.0
297,1,0,1,1,6.56,7.575,47,15.0013,0,64,2011-01-13,20,2011.0,1.0,13.0
298,1,0,1,1,5.74,6.06,46,19.9995,0,40,2011-01-13,21,2011.0,1.0,13.0
299,1,0,1,1,5.74,6.06,46,22.0028,0,30,2011-01-13,22,2011.0,1.0,13.0
300,1,0,1,1,4.92,6.82,50,12.998,1,14,2011-01-13,23,2011.0,1.0,13.0
301,1,0,1,1,4.92,6.82,50,12.998,0,14,2011-01-14,0,2011.0,1.0,14.0
302,1,0,1,1,4.1,6.06,54,11.0014,0,5,2011-01-14,1,2011.0,1.0,14.0
303,1,0,1,1,4.1,6.06,54,8.9981,0,1,2011-01-14,2,2011.0,1.0,14.0
304,1,0,1,1,4.1,6.82,54,7.0015,0,1,2011-01-14,3,2011.0,1.0,14.0
305,1,0,1,1,4.1,6.82,54,6.0032,0,8,2011-01-14,5,2011.0,1.0,14.0
306,1,0,1,1,4.1,9.09,54,0.0,0,17,2011-01-14,6,2011.0,1.0,14.0
307,1,0,1,1,4.1,6.06,74,11.0014,0,70,2011-01-14,7,2011.0,1.0,14.0
308,1,0,1,1,4.92,8.335,68,0.0,2,156,2011-01-14,8,2011.0,1.0,14.0
309,1,0,1,1,5.74,7.575,69,8.9981,0,117,2011-01-14,9,2011.0,1.0,14.0
310,1,0,1,1,7.38,9.09,55,12.998,4,40,2011-01-14,10,2011.0,1.0,14.0
311,1,0,1,1,7.38,8.335,51,19.0012,6,47,2011-01-14,11,2011.0,1.0,14.0
312,1,0,1,1,8.2,9.85,44,16.9979,2,59,2011-01-14,12,2011.0,1.0,14.0
313,1,0,1,1,9.02,9.85,37,26.0027,4,73,2011-01-14,13,2011.0,1.0,14.0
314,1,0,1,1,9.02,10.605,41,19.0012,5,59,2011-01-14,14,2011.0,1.0,14.0
315,1,0,1,1,9.84,12.12,38,11.0014,9,59,2011-01-14,15,2011.0,1.0,14.0
316,1,0,1,1,9.02,12.12,41,7.0015,3,87,2011-01-14,16,2011.0,1.0,14.0
317,1,0,1,1,9.02,11.365,41,11.0014,4,155,2011-01-14,17,2011.0,1.0,14.0
318,1,0,1,1,8.2,12.88,47,0.0,5,134,2011-01-14,18,2011.0,1.0,14.0
319,1,0,1,1,6.56,9.85,59,6.0032,3,89,2011-01-14,19,2011.0,1.0,14.0
320,1,0,1,1,7.38,12.12,59,0.0,0,68,2011-01-14,20,2011.0,1.0,14.0
321,1,0,1,1,6.56,11.365,69,0.0,4,48,2011-01-14,21,2011.0,1.0,14.0
322,1,0,1,2,6.56,11.365,69,0.0,2,34,2011-01-14,22,2011.0,1.0,14.0
323,1,0,1,2,7.38,12.12,55,0.0,1,26,2011-01-14,23,2011.0,1.0,14.0
324,1,0,0,1,7.38,12.12,55,0.0,3,25,2011-01-15,0,2011.0,1.0,15.0
325,1,0,0,2,6.56,9.85,59,6.0032,2,18,2011-01-15,1,2011.0,1.0,15.0
326,1,0,0,2,6.56,9.85,59,6.0032,0,12,2011-01-15,2,2011.0,1.0,15.0
327,1,0,0,2,6.56,11.365,59,0.0,1,7,2011-01-15,3,2011.0,1.0,15.0
328,1,0,0,2,6.56,11.365,59,0.0,0,5,2011-01-15,4,2011.0,1.0,15.0
329,1,0,0,1,6.56,11.365,59,0.0,0,1,2011-01-15,5,2011.0,1.0,15.0
330,1,0,0,1,5.74,8.335,63,7.0015,1,2,2011-01-15,6,2011.0,1.0,15.0
331,1,0,0,1,5.74,10.605,63,0.0,1,9,2011-01-15,7,2011.0,1.0,15.0
332,1,0,0,1,5.74,7.575,63,8.9981,1,22,2011-01-15,8,2011.0,1.0,15.0
333,1,0,0,1,6.56,9.09,64,8.9981,2,31,2011-01-15,9,2011.0,1.0,15.0
334,1,0,0,1,7.38,9.85,59,11.0014,2,57,2011-01-15,10,2011.0,1.0,15.0
335,1,0,0,1,8.2,9.85,55,15.0013,18,54,2011-01-15,11,2011.0,1.0,15.0
336,1,0,0,1,9.84,11.365,48,15.0013,15,74,2011-01-15,12,2011.0,1.0,15.0
337,1,0,0,1,11.48,12.88,38,19.9995,21,80,2011-01-15,13,2011.0,1.0,15.0
338,1,0,0,1,12.3,14.395,39,19.0012,26,92,2011-01-15,14,2011.0,1.0,15.0
339,1,0,0,2,13.12,15.91,36,12.998,21,108,2011-01-15,15,2011.0,1.0,15.0
340,1,0,0,2,13.94,16.665,34,12.998,33,95,2011-01-15,16,2011.0,1.0,15.0
341,1,0,0,2,13.12,15.15,36,19.0012,29,54,2011-01-15,17,2011.0,1.0,15.0
342,1,0,0,2,12.3,14.395,45,16.9979,15,69,2011-01-15,18,2011.0,1.0,15.0
343,1,0,0,2,13.12,15.15,39,16.9979,14,60,2011-01-15,19,2011.0,1.0,15.0
344,1,0,0,2,13.12,15.15,39,16.9979,6,35,2011-01-15,20,2011.0,1.0,15.0
345,1,0,0,2,13.12,15.15,39,15.0013,6,51,2011-01-15,21,2011.0,1.0,15.0
346,1,0,0,2,12.3,15.91,42,7.0015,0,26,2011-01-15,22,2011.0,1.0,15.0
347,1,0,0,1,12.3,14.395,45,19.0012,5,39,2011-01-15,23,2011.0,1.0,15.0
348,1,0,0,1,10.66,15.15,56,0.0,6,33,2011-01-16,0,2011.0,1.0,16.0
349,1,0,0,1,10.66,13.635,56,8.9981,4,19,2011-01-16,1,2011.0,1.0,16.0
350,1,0,0,1,10.66,14.395,56,6.0032,3,13,2011-01-16,2,2011.0,1.0,16.0
351,1,0,0,1,9.02,13.635,69,0.0,9,6,2011-01-16,3,2011.0,1.0,16.0
352,1,0,0,1,10.66,12.88,56,11.0014,0,1,2011-01-16,4,2011.0,1.0,16.0
353,1,0,0,2,10.66,12.88,56,11.0014,1,1,2011-01-16,5,2011.0,1.0,16.0
354,1,0,0,2,10.66,12.88,56,11.0014,0,1,2011-01-16,6,2011.0,1.0,16.0
355,1,0,0,2,9.84,10.605,56,19.9995,0,3,2011-01-16,7,2011.0,1.0,16.0
356,1,0,0,1,9.02,10.605,55,19.0012,0,18,2011-01-16,8,2011.0,1.0,16.0
357,1,0,0,1,9.02,10.605,51,16.9979,3,29,2011-01-16,9,2011.0,1.0,16.0
358,1,0,0,1,9.02,10.605,51,19.0012,8,71,2011-01-16,10,2011.0,1.0,16.0
359,1,0,0,1,9.84,11.365,44,16.9979,23,70,2011-01-16,11,2011.0,1.0,16.0
360,1,0,0,1,9.84,10.605,41,19.0012,29,75,2011-01-16,12,2011.0,1.0,16.0
361,1,0,0,1,10.66,11.365,35,19.9995,23,95,2011-01-16,13,2011.0,1.0,16.0
362,1,0,0,1,11.48,13.635,36,16.9979,22,69,2011-01-16,14,2011.0,1.0,16.0
363,1,0,0,1,10.66,12.12,38,16.9979,35,78,2011-01-16,15,2011.0,1.0,16.0
364,1,0,0,1,9.84,11.365,38,15.0013,22,77,2011-01-16,16,2011.0,1.0,16.0
365,1,0,0,1,9.02,10.605,37,16.9979,23,82,2011-01-16,17,2011.0,1.0,16.0
366,1,0,0,1,8.2,10.605,40,11.0014,11,56,2011-01-16,18,2011.0,1.0,16.0
367,1,0,0,1,7.38,9.85,47,8.9981,14,47,2011-01-16,19,2011.0,1.0,16.0
368,1,0,0,1,7.38,9.85,47,11.0014,7,50,2011-01-16,20,2011.0,1.0,16.0
369,1,0,0,1,7.38,9.85,51,11.0014,6,22,2011-01-16,21,2011.0,1.0,16.0
370,1,0,0,2,8.2,10.605,49,8.9981,2,19,2011-01-16,22,2011.0,1.0,16.0
371,1,0,0,2,8.2,11.365,40,7.0015,0,18,2011-01-16,23,2011.0,1.0,16.0
372,1,1,0,2,8.2,9.85,47,15.0013,1,16,2011-01-17,0,2011.0,1.0,17.0
373,1,1,0,2,8.2,9.85,44,12.998,1,15,2011-01-17,1,2011.0,1.0,17.0
374,1,1,0,2,7.38,8.335,43,16.9979,0,8,2011-01-17,2,2011.0,1.0,17.0
375,1,1,0,2,7.38,9.09,43,12.998,0,2,2011-01-17,3,2011.0,1.0,17.0
376,1,1,0,2,7.38,9.85,43,8.9981,1,2,2011-01-17,4,2011.0,1.0,17.0
377,1,1,0,2,7.38,9.85,43,11.0014,0,1,2011-01-17,5,2011.0,1.0,17.0
378,1,1,0,2,7.38,9.09,43,12.998,0,5,2011-01-17,6,2011.0,1.0,17.0
379,1,1,0,2,6.56,9.09,50,8.9981,4,9,2011-01-17,7,2011.0,1.0,17.0
380,1,1,0,2,6.56,7.575,47,15.0013,3,30,2011-01-17,8,2011.0,1.0,17.0
381,1,1,0,2,6.56,7.575,47,15.0013,8,39,2011-01-17,9,2011.0,1.0,17.0
382,1,1,0,2,6.56,7.575,50,16.9979,7,50,2011-01-17,10,2011.0,1.0,17.0
383,1,1,0,2,6.56,7.575,55,12.998,9,55,2011-01-17,11,2011.0,1.0,17.0
384,1,1,0,2,7.38,9.85,47,8.9981,10,70,2011-01-17,12,2011.0,1.0,17.0
385,1,1,0,2,7.38,9.85,47,8.9981,13,80,2011-01-17,13,2011.0,1.0,17.0
386,1,1,0,2,7.38,10.605,43,7.0015,12,74,2011-01-17,14,2011.0,1.0,17.0
387,1,1,0,2,8.2,10.605,47,11.0014,21,72,2011-01-17,15,2011.0,1.0,17.0
388,1,1,0,2,8.2,10.605,47,11.0014,6,76,2011-01-17,16,2011.0,1.0,17.0
389,1,1,0,1,8.2,9.85,51,12.998,4,67,2011-01-17,17,2011.0,1.0,17.0
390,1,1,0,2,7.38,8.335,55,16.9979,7,85,2011-01-17,18,2011.0,1.0,17.0
391,1,1,0,3,7.38,9.09,59,12.998,2,58,2011-01-17,19,2011.0,1.0,17.0
392,1,1,0,3,6.56,7.575,80,12.998,4,29,2011-01-17,20,2011.0,1.0,17.0
393,1,1,0,3,6.56,7.575,80,12.998,3,24,2011-01-17,21,2011.0,1.0,17.0
394,1,1,0,3,5.74,6.06,93,16.9979,0,13,2011-01-17,22,2011.0,1.0,17.0
395,1,1,0,3,6.56,6.82,86,19.0012,1,3,2011-01-17,23,2011.0,1.0,17.0
396,1,0,1,2,8.2,9.09,86,22.0028,0,3,2011-01-18,12,2011.0,1.0,18.0
397,1,0,1,2,8.2,9.85,86,15.0013,0,22,2011-01-18,13,2011.0,1.0,18.0
398,1,0,1,2,9.02,11.365,80,11.0014,2,26,2011-01-18,14,2011.0,1.0,18.0
399,1,0,1,2,9.02,11.365,87,11.0014,3,32,2011-01-18,15,2011.0,1.0,18.0
400,1,0,1,2,9.02,11.365,87,12.998,0,61,2011-01-18,16,2011.0,1.0,18.0
401,1,0,1,2,9.02,11.365,82,12.998,1,124,2011-01-18,17,2011.0,1.0,18.0
402,1,0,1,2,9.02,11.365,80,11.0014,1,132,2011-01-18,18,2011.0,1.0,18.0
403,1,0,1,2,9.02,11.365,80,8.9981,1,98,2011-01-18,19,2011.0,1.0,18.0
404,1,0,1,2,9.02,13.635,87,0.0,0,83,2011-01-18,20,2011.0,1.0,18.0
405,1,0,1,2,9.02,12.12,93,7.0015,0,41,2011-01-18,21,2011.0,1.0,18.0
406,1,0,1,2,9.02,12.88,93,6.0032,0,33,2011-01-18,22,2011.0,1.0,18.0
407,1,0,1,2,9.02,13.635,93,0.0,1,19,2011-01-18,23,2011.0,1.0,18.0
408,1,0,1,2,9.02,13.635,93,0.0,0,3,2011-01-19,0,2011.0,1.0,19.0
409,1,0,1,3,9.02,11.365,93,8.9981,1,6,2011-01-19,1,2011.0,1.0,19.0
410,1,0,1,3,9.02,11.365,93,8.9981,0,3,2011-01-19,2,2011.0,1.0,19.0
411,1,0,1,3,9.02,11.365,93,8.9981,1,1,2011-01-19,4,2011.0,1.0,19.0
412,1,0,1,2,9.02,12.88,93,6.0032,0,7,2011-01-19,5,2011.0,1.0,19.0
413,1,0,1,2,9.02,12.88,93,6.0032,0,32,2011-01-19,6,2011.0,1.0,19.0
414,1,0,1,2,9.84,12.88,92,7.0015,1,89,2011-01-19,7,2011.0,1.0,19.0
415,1,0,1,2,9.84,12.88,93,7.0015,1,196,2011-01-19,8,2011.0,1.0,19.0
416,1,0,1,2,9.84,12.88,93,7.0015,2,107,2011-01-19,9,2011.0,1.0,19.0
417,1,0,1,2,10.66,13.635,93,8.9981,1,46,2011-01-19,10,2011.0,1.0,19.0
418,1,0,1,2,11.48,15.15,87,6.0032,5,47,2011-01-19,11,2011.0,1.0,19.0
419,1,0,1,2,12.3,15.91,81,6.0032,5,65,2011-01-19,12,2011.0,1.0,19.0
420,1,0,1,1,16.4,20.455,62,19.0012,11,67,2011-01-19,13,2011.0,1.0,19.0
421,1,0,1,1,16.4,20.455,58,16.9979,7,68,2011-01-19,14,2011.0,1.0,19.0
422,1,0,1,1,16.4,20.455,54,19.0012,4,78,2011-01-19,15,2011.0,1.0,19.0
423,1,0,1,1,15.58,19.695,58,26.0027,10,94,2011-01-19,16,2011.0,1.0,19.0
424,1,0,1,1,14.76,16.665,57,22.0028,7,190,2011-01-19,17,2011.0,1.0,19.0
425,1,0,1,1,13.94,15.91,61,19.0012,5,156,2011-01-19,18,2011.0,1.0,19.0
426,1,0,1,1,13.12,14.395,57,27.9993,4,108,2011-01-19,19,2011.0,1.0,19.0
427,1,0,1,1,13.12,15.15,49,19.9995,2,74,2011-01-19,20,2011.0,1.0,19.0
428,1,0,1,1,13.12,14.395,49,27.9993,4,55,2011-01-19,21,2011.0,1.0,19.0
429,1,0,1,1,12.3,15.15,52,11.0014,6,53,2011-01-19,22,2011.0,1.0,19.0
430,1,0,1,1,12.3,13.635,52,31.0009,1,27,2011-01-19,23,2011.0,1.0,19.0
431,1,0,1,2,6.56,9.09,64,7.0015,2,6,2011-02-01,0,2011.0,2.0,1.0
432,1,0,1,2,6.56,9.09,69,7.0015,0,3,2011-02-01,1,2011.0,2.0,1.0
433,1,0,1,2,6.56,11.365,69,0.0,0,2,2011-02-01,2,2011.0,2.0,1.0
434,1,0,1,2,6.56,11.365,69,0.0,0,2,2011-02-01,3,2011.0,2.0,1.0
435,1,0,1,3,5.74,10.605,93,0.0,0,3,2011-02-01,5,2011.0,2.0,1.0
436,1,0,1,3,5.74,10.605,93,0.0,0,22,2011-02-01,6,2011.0,2.0,1.0
437,1,0,1,3,6.56,11.365,93,0.0,0,52,2011-02-01,7,2011.0,2.0,1.0
438,1,0,1,3,6.56,11.365,93,0.0,3,132,2011-02-01,8,2011.0,2.0,1.0
439,1,0,1,2,6.56,11.365,93,0.0,2,114,2011-02-01,9,2011.0,2.0,1.0
440,1,0,1,2,6.56,11.365,93,0.0,0,47,2011-02-01,10,2011.0,2.0,1.0
441,1,0,1,2,7.38,12.12,86,0.0,2,49,2011-02-01,11,2011.0,2.0,1.0
442,1,0,1,2,8.2,12.88,86,0.0,2,53,2011-02-01,12,2011.0,2.0,1.0
443,1,0,1,2,8.2,12.88,86,0.0,3,49,2011-02-01,13,2011.0,2.0,1.0
444,1,0,1,2,9.02,12.88,80,6.0032,5,49,2011-02-01,14,2011.0,2.0,1.0
445,1,0,1,2,9.84,14.395,75,0.0,7,45,2011-02-01,15,2011.0,2.0,1.0
446,1,0,1,2,9.84,12.12,75,8.9981,3,61,2011-02-01,16,2011.0,2.0,1.0
447,1,0,1,2,9.84,14.395,75,0.0,4,172,2011-02-01,17,2011.0,2.0,1.0
448,1,0,1,2,9.84,12.88,81,7.0015,3,165,2011-02-01,18,2011.0,2.0,1.0
449,1,0,1,2,9.84,12.12,81,8.9981,3,105,2011-02-01,19,2011.0,2.0,1.0
450,1,0,1,2,9.02,11.365,87,8.9981,5,69,2011-02-01,20,2011.0,2.0,1.0
451,1,0,1,2,9.02,11.365,87,8.9981,0,64,2011-02-01,21,2011.0,2.0,1.0
452,1,0,1,2,9.02,12.88,87,6.0032,2,34,2011-02-01,22,2011.0,2.0,1.0
453,1,0,1,3,8.2,9.85,93,12.998,1,15,2011-02-01,23,2011.0,2.0,1.0
454,1,0,1,3,9.02,12.12,93,7.0015,0,2,2011-02-02,0,2011.0,2.0,2.0
455,1,0,1,3,9.02,11.365,93,12.998,0,3,2011-02-02,1,2011.0,2.0,2.0
456,1,0,1,3,9.02,11.365,93,8.9981,4,0,2011-02-02,2,2011.0,2.0,2.0
457,1,0,1,3,9.02,11.365,93,8.9981,0,1,2011-02-02,3,2011.0,2.0,2.0
458,1,0,1,3,9.02,10.605,93,19.0012,0,1,2011-02-02,4,2011.0,2.0,2.0
459,1,0,1,3,9.02,12.12,93,7.0015,0,3,2011-02-02,5,2011.0,2.0,2.0
460,1,0,1,3,9.02,12.12,93,7.0015,1,17,2011-02-02,6,2011.0,2.0,2.0
461,1,0,1,3,9.02,10.605,93,15.0013,1,48,2011-02-02,7,2011.0,2.0,2.0
462,1,0,1,3,9.02,10.605,93,15.0013,1,154,2011-02-02,8,2011.0,2.0,2.0
463,1,0,1,2,9.84,12.88,93,6.0032,4,119,2011-02-02,9,2011.0,2.0,2.0
464,1,0,1,2,9.02,13.635,100,0.0,2,59,2011-02-02,10,2011.0,2.0,2.0
465,1,0,1,2,9.84,11.365,93,12.998,5,47,2011-02-02,11,2011.0,2.0,2.0
466,1,0,1,2,9.84,11.365,93,15.0013,3,61,2011-02-02,12,2011.0,2.0,2.0
467,1,0,1,1,13.94,16.665,93,11.0014,1,74,2011-02-02,13,2011.0,2.0,2.0
468,1,0,1,1,15.58,19.695,82,26.0027,2,61,2011-02-02,14,2011.0,2.0,2.0
469,1,0,1,1,15.58,19.695,76,22.0028,10,66,2011-02-02,15,2011.0,2.0,2.0
470,1,0,1,1,14.76,16.665,71,19.9995,8,95,2011-02-02,16,2011.0,2.0,2.0
471,1,0,1,1,14.76,15.91,53,35.0008,7,183,2011-02-02,17,2011.0,2.0,2.0
472,1,0,1,1,13.94,14.395,42,36.9974,7,175,2011-02-02,18,2011.0,2.0,2.0
473,1,0,1,1,11.48,12.12,45,32.9975,3,88,2011-02-02,19,2011.0,2.0,2.0
474,1,0,1,1,9.84,9.85,48,36.9974,4,71,2011-02-02,20,2011.0,2.0,2.0
475,1,0,1,1,9.02,9.85,47,22.0028,1,62,2011-02-02,21,2011.0,2.0,2.0
476,1,0,1,1,9.02,10.605,44,16.9979,5,35,2011-02-02,22,2011.0,2.0,2.0
477,1,0,1,1,8.2,8.335,44,30.0026,3,29,2011-02-02,23,2011.0,2.0,2.0
478,1,0,1,1,8.2,8.335,40,30.0026,1,11,2011-02-03,0,2011.0,2.0,3.0
479,1,0,1,1,8.2,7.575,44,35.0008,0,5,2011-02-03,1,2011.0,2.0,3.0
480,1,0,1,1,7.38,8.335,43,16.9979,0,2,2011-02-03,2,2011.0,2.0,3.0
481,1,0,1,1,7.38,8.335,43,16.9979,0,1,2011-02-03,3,2011.0,2.0,3.0
482,1,0,1,1,6.56,6.82,50,19.9995,0,2,2011-02-03,5,2011.0,2.0,3.0
483,1,0,1,1,6.56,6.82,43,23.9994,0,39,2011-02-03,6,2011.0,2.0,3.0
484,1,0,1,1,5.74,6.06,50,22.0028,1,86,2011-02-03,7,2011.0,2.0,3.0
485,1,0,1,1,5.74,6.06,50,23.9994,4,184,2011-02-03,8,2011.0,2.0,3.0
486,1,0,1,1,6.56,6.82,47,19.9995,6,127,2011-02-03,9,2011.0,2.0,3.0
487,1,0,1,1,7.38,7.575,43,22.0028,2,50,2011-02-03,10,2011.0,2.0,3.0
488,1,0,1,1,7.38,6.82,43,30.0026,9,55,2011-02-03,11,2011.0,2.0,3.0
489,1,0,1,1,8.2,9.09,40,23.9994,2,67,2011-02-03,12,2011.0,2.0,3.0
490,1,0,1,1,8.2,8.335,40,27.9993,4,47,2011-02-03,13,2011.0,2.0,3.0
491,1,0,1,1,9.02,9.85,37,26.0027,4,43,2011-02-03,14,2011.0,2.0,3.0
492,1,0,1,1,9.02,9.85,37,22.0028,4,56,2011-02-03,15,2011.0,2.0,3.0
493,1,0,1,1,9.02,10.605,37,16.9979,5,73,2011-02-03,16,2011.0,2.0,3.0
494,1,0,1,1,8.2,9.85,40,12.998,5,170,2011-02-03,17,2011.0,2.0,3.0
495,1,0,1,1,8.2,10.605,40,11.0014,2,145,2011-02-03,18,2011.0,2.0,3.0
496,1,0,1,1,8.2,12.88,40,0.0,4,92,2011-02-03,19,2011.0,2.0,3.0
497,1,0,1,1,8.2,11.365,47,6.0032,1,108,2011-02-03,20,2011.0,2.0,3.0
498,1,0,1,1,7.38,10.605,55,7.0015,1,53,2011-02-03,21,2011.0,2.0,3.0
499,1,0,1,1,7.38,10.605,51,6.0032,2,39,2011-02-03,22,2011.0,2.0,3.0
500,1,0,1,1,8.2,11.365,47,7.0015,4,34,2011-02-03,23,2011.0,2.0,3.0
501,1,0,1,2,8.2,12.88,44,0.0,3,10,2011-02-04,0,2011.0,2.0,4.0
502,1,0,1,2,6.56,11.365,59,0.0,0,7,2011-02-04,1,2011.0,2.0,4.0
503,1,0,1,2,5.74,8.335,63,7.0015,0,1,2011-02-04,2,2011.0,2.0,4.0
504,1,0,1,2,5.74,8.335,63,7.0015,0,1,2011-02-04,3,2011.0,2.0,4.0
505,1,0,1,2,5.74,7.575,63,8.9981,0,7,2011-02-04,5,2011.0,2.0,4.0
506,1,0,1,2,6.56,11.365,55,0.0,2,26,2011-02-04,6,2011.0,2.0,4.0
507,1,0,1,1,5.74,10.605,59,0.0,0,87,2011-02-04,7,2011.0,2.0,4.0
508,1,0,1,1,5.74,7.575,74,8.9981,3,217,2011-02-04,8,2011.0,2.0,4.0
509,1,0,1,2,6.56,9.09,80,8.9981,3,124,2011-02-04,9,2011.0,2.0,4.0
510,1,0,1,2,8.2,10.605,51,8.9981,5,46,2011-02-04,10,2011.0,2.0,4.0
511,1,0,1,1,9.02,11.365,51,11.0014,3,61,2011-02-04,11,2011.0,2.0,4.0
512,1,0,1,2,9.84,12.12,48,11.0014,8,78,2011-02-04,12,2011.0,2.0,4.0
513,1,0,1,2,10.66,12.88,50,15.0013,9,73,2011-02-04,13,2011.0,2.0,4.0
514,1,0,1,2,11.48,13.635,45,11.0014,15,76,2011-02-04,14,2011.0,2.0,4.0
515,1,0,1,2,11.48,13.635,48,16.9979,9,81,2011-02-04,15,2011.0,2.0,4.0
516,1,0,1,2,12.3,14.395,42,15.0013,8,91,2011-02-04,16,2011.0,2.0,4.0
517,1,0,1,2,10.66,13.635,56,8.9981,10,195,2011-02-04,17,2011.0,2.0,4.0
518,1,0,1,2,9.84,12.88,60,7.0015,3,152,2011-02-04,18,2011.0,2.0,4.0
519,1,0,1,2,9.84,12.12,65,8.9981,1,102,2011-02-04,19,2011.0,2.0,4.0
520,1,0,1,2,9.84,12.12,65,11.0014,2,69,2011-02-04,20,2011.0,2.0,4.0
521,1,0,1,2,9.84,12.12,70,11.0014,2,41,2011-02-04,21,2011.0,2.0,4.0
522,1,0,1,2,9.84,12.12,65,11.0014,1,45,2011-02-04,22,2011.0,2.0,4.0
523,1,0,1,2,9.84,12.12,70,8.9981,1,30,2011-02-04,23,2011.0,2.0,4.0
524,1,0,0,2,9.84,12.12,70,11.0014,3,36,2011-02-05,0,2011.0,2.0,5.0
525,1,0,0,2,9.84,12.12,65,11.0014,1,17,2011-02-05,1,2011.0,2.0,5.0
526,1,0,0,2,9.84,12.12,75,11.0014,5,12,2011-02-05,2,2011.0,2.0,5.0
527,1,0,0,2,9.84,12.12,75,11.0014,1,10,2011-02-05,3,2011.0,2.0,5.0
528,1,0,0,3,9.02,11.365,93,8.9981,0,8,2011-02-05,4,2011.0,2.0,5.0
529,1,0,0,3,8.2,11.365,100,6.0032,0,9,2011-02-05,5,2011.0,2.0,5.0
530,1,0,0,3,8.2,12.88,100,0.0,0,4,2011-02-05,6,2011.0,2.0,5.0
531,1,0,0,3,9.02,12.88,93,6.0032,0,4,2011-02-05,7,2011.0,2.0,5.0
532,1,0,0,3,8.2,11.365,100,6.0032,0,10,2011-02-05,8,2011.0,2.0,5.0
533,1,0,0,3,8.2,11.365,100,6.0032,3,17,2011-02-05,9,2011.0,2.0,5.0
534,1,0,0,3,8.2,10.605,100,8.9981,3,31,2011-02-05,10,2011.0,2.0,5.0
535,1,0,0,3,9.02,11.365,100,8.9981,1,46,2011-02-05,11,2011.0,2.0,5.0
536,1,0,0,3,9.02,11.365,100,11.0014,10,42,2011-02-05,12,2011.0,2.0,5.0
537,1,0,0,3,9.02,11.365,100,11.0014,10,62,2011-02-05,13,2011.0,2.0,5.0
538,1,0,0,3,9.02,13.635,100,0.0,5,50,2011-02-05,14,2011.0,2.0,5.0
539,1,0,0,3,9.02,13.635,100,0.0,11,49,2011-02-05,15,2011.0,2.0,5.0
540,1,0,0,3,9.02,11.365,100,8.9981,8,63,2011-02-05,16,2011.0,2.0,5.0
541,1,0,0,2,9.84,10.605,100,19.0012,14,64,2011-02-05,17,2011.0,2.0,5.0
542,1,0,0,2,11.48,12.12,93,30.0026,2,81,2011-02-05,18,2011.0,2.0,5.0
543,1,0,0,2,11.48,12.12,93,30.0026,6,78,2011-02-05,19,2011.0,2.0,5.0
544,1,0,0,1,12.3,14.395,87,16.9979,5,64,2011-02-05,20,2011.0,2.0,5.0
545,1,0,0,1,10.66,12.88,100,12.998,3,53,2011-02-05,21,2011.0,2.0,5.0
546,1,0,0,1,10.66,13.635,93,8.9981,2,43,2011-02-05,22,2011.0,2.0,5.0
